Release Year,Movie,Rerelease,Domestic Gross,Release Date
2007,The Brave One,N," $36,793,804 ",9/14/22
2007,The Heartbreak Kid,N," $36,787,257 ",10/5/22
2007,Freedom Writers,N," $36,605,602 ",1/5/22
2007,Smokin' Aces,N," $35,787,686 ",1/26/22
2007,The Messengers,N," $35,374,833 ",2/2/22
2007,The Number 23,N," $35,193,167 ",2/23/22
2007,Good Luck Chuck,N," $35,017,297 ",9/21/22
2007,Mr. Bean's Holiday,N," $33,302,167 ",8/24/22
2007,Breach,N," $33,231,264 ",2/16/22
2007,Zodiac,N," $33,080,084 ",3/2/22
2007,Balls of Fury,N," $32,886,940 ",8/29/22
2007,Mr. Magorium's Wonder Emporium,N," $32,061,555 ",11/16/22
2007,August Rush,N," $31,664,162 ",11/21/22
2007,Daddy's Little Girls,N," $31,366,978 ",2/14/22
2007,The Great Debaters,N," $30,236,407 ",12/25/22
2007,28 Weeks Later,N," $28,638,916 ",5/11/22
2007,We Own the Night,N," $28,563,179 ",10/12/22
2007,Mr. Brooks,N," $28,549,298 ",6/1/22
2007,Hannibal Rising,N," $27,670,986 ",2/9/22
2007,The Nanny Diaries,N," $25,930,652 ",8/24/22
2007,Mr. Woodcock,N," $25,799,486 ",9/14/22
2007,Nancy Drew,N," $25,612,520 ",6/15/22
2007,The Mist,N," $25,594,957 ",11/21/22
2007,The Reaping,N," $25,126,214 ",4/5/22
2007,Grindhouse,N," $25,037,897 ",4/6/22
2007,Sicko,N," $24,540,079 ",6/22/22
2007,Across the Universe,N," $24,343,673 ",9/14/22
2007,Perfect Stranger,N," $23,984,949 ",4/13/22
2007,Sea Monsters: A Prehistoric Adventure,N," $23,746,066 ",10/5/22
2007,Hot Fuzz,N," $23,637,265 ",4/20/22
2007,War,N," $22,486,409 ",8/24/22
2007,The Last Mimzy,N," $21,471,047 ",3/23/22
2007,Amazing Grace,N," $21,250,683 ",2/23/22
2007,The Hills Have Eyes 2,N," $20,804,166 ",3/23/22
2007,The Invisible,N," $20,578,909 ",4/27/22
2007,Reno 911!: Miami,N," $20,342,161 ",2/23/22
2007,Gone Baby Gone,N," $20,300,218 ",10/19/22
2007,Reign Over Me,N," $19,661,987 ",3/23/22
2007,Vacancy,N," $19,363,565 ",4/20/22
2007,Georgia Rule,N," $19,103,072 ",5/11/22
2007,Waitress,N," $19,074,800 ",5/2/22
2007,Becoming Jane,N," $18,670,946 ",8/3/22
2007,Into the Wild,N," $18,354,356 ",9/21/22
2007,Walk Hard: The Dewey Cox Story,N," $18,317,151 ",12/21/22
2007,Next,N," $18,211,013 ",4/27/22
2007,Hostel: Part II,N," $17,609,452 ",6/8/22
2007,Eastern Promises,N," $17,266,000 ",9/14/22
2007,Dead Silence,N," $16,809,076 ",3/16/22
2007,The Hitcher,N," $16,472,961 ",1/19/22
2007,Elizabeth: The Golden Age,N," $16,383,509 ",10/12/22
2007,The Kite Runner,N," $15,800,078 ",12/14/22
2007,Happily N'Ever After,N," $15,589,393 ",1/5/22
2007,Catch and Release,N," $15,539,051 ",1/26/22
2007,Alpha Dog,N," $15,309,602 ",1/12/22
2007,The Invasion,N," $15,074,191 ",8/17/22
2007,Lions for Lambs,N," $15,002,854 ",11/9/22
2007,The Nightmare Before Christmas,Y," $14,486,897 ",10/19/22
2007,Awake,N," $14,377,198 ",11/30/22
2007,Hot Rod,N," $13,938,332 ",8/3/22
2007,Firehouse Dog,N," $13,932,383 ",4/4/22
2007,The Namesake,N," $13,569,248 ",3/9/22
2007,The Comebacks,N," $13,349,927 ",10/19/22
2007,Daddy Day Camp,N," $13,235,267 ",8/8/22
2007,Shoot 'Em Up,N," $12,807,139 ",9/7/22
2007,I Think I Love My Wife,N," $12,550,605 ",3/16/22
2007,Evening,N," $12,492,481 ",6/29/22
2007,The Darjeeling Limited,N," $11,902,715 ",9/29/22
2007,Sydney White,N," $11,892,415 ",9/21/22
2007,The Lives of Others,N," $11,286,112 ",2/9/22
2007,In the Land of Women,N," $11,052,958 ",4/20/22
2007,The Astronaut Farmer,N," $11,003,643 ",2/23/22
2007,Dragon Wars: D-War,N," $10,977,721 ",9/14/22
2007,Primeval,N," $10,597,734 ",1/12/22
2007,La Vie En Rose,N," $10,301,706 ",6/8/22
2007,Pathfinder,N," $10,232,081 ",4/13/22
2007,Bratz,N," $10,010,209 ",8/3/22
2007,Rendition,N," $9,736,045 ",10/19/22
2007,Death Sentence,N," $9,534,258 ",8/31/22
2007,Once,N," $9,439,923 ",5/16/22
2007,Black Snake Moan,N," $9,396,870 ",3/2/22
2007,A Mighty Heart,N," $9,176,787 ",6/22/22
2007,The Seeker: The Dark Is Rising,N," $8,794,452 ",10/5/22
2007,Death at a Funeral,N," $8,580,428 ",8/17/22
2007,Code Name: The Cleaner,N," $8,135,024 ",1/5/22
2007,Delta Farce,N," $8,130,530 ",5/11/22
2007,Bella,N," $8,070,537 ",10/26/22
2007,El cantante,N," $7,556,712 ",8/3/22
2007,Martian Child,N," $7,500,310 ",11/2/22
2007,I Know Who Killed Me,N," $7,498,716 ",7/27/22
2007,The Condemned,N," $7,371,706 ",4/27/22
2007,The Hoax,N," $7,164,995 ",4/6/22
2007,The Orphanage,N," $7,161,284 ",12/28/22
2007,Before the Devil Knows You're Dead,N," $7,084,227 ",10/26/22
2007,Pride,N," $7,057,600 ",3/23/22
2007,Bug,N," $7,025,810 ",5/25/22
2007,Redline,N," $6,881,022 ",4/13/22
2007,In the Valley of Elah,N," $6,777,741 ",9/14/22
2007,The Savages,N," $6,623,082 ",11/28/22
2007,The Diving Bell and the Butterfly,N," $6,003,227 ",11/30/22
2007,Lars and the Real Girl,N," $5,972,884 ",10/12/22
2007,The Last Legion,N," $5,933,494 ",8/17/22
2007,Feel the Noise,N," $5,898,393 ",10/5/22
2007,The Perfect Holiday,N," $5,812,781 ",12/12/22
2007,Lucky You,N," $5,758,950 ",5/4/22
2007,Who's Your Caddy?,N," $5,713,425 ",7/27/22
2007,Aqua Teen Hunger Force Colon Movie Film for Theaters,N," $5,520,368 ",4/13/22
2007,Rescue Dawn,N," $5,490,423 ",7/4/22
2007,"Paris, je t'aime",N," $4,899,278 ",5/4/22
2007,Love in the Time of Cholera,N," $4,607,608 ",11/16/22
2007,"Lust, Caution",N," $4,604,982 ",9/28/22
2007,The Lookout,N," $4,600,585 ",3/30/22
2007,Away from Her,N," $4,571,521 ",5/4/22
2007,Talk to Me,N," $4,533,261 ",7/13/22
2007,Kickin' It Old Skool,N," $4,502,604 ",4/27/22
2007,Persepolis,N," $4,445,756 ",12/25/22
2007,Two Days in Paris,N," $4,433,994 ",8/10/22
2007,Black Book,N," $4,398,532 ",4/4/22
2007,I'm Not There,N," $4,017,609 ",11/21/22
2007,Ladrón que roba a ladrón,N," $4,011,254 ",8/31/22
2007,P2,N," $3,995,018 ",11/9/22
2007,The Assassination of Jesse James by the Coward Robert Ford,N," $3,909,149 ",9/21/22
2007,Nitro,N," $3,768,878 ",6/29/22
2007,Sunshine,N," $3,675,753 ",7/20/22
2007,Om Shanti Om,N," $3,597,372 ",11/9/22
2007,The Jane Austen Book Club,N," $3,575,227 ",9/21/22
2007,Blood and Chocolate,N," $3,526,847 ",1/26/22
2007,Feast of Love,N," $3,511,074 ",9/28/22
2007,The Ultimate Gift,N," $3,438,735 ",3/9/22
2007,Things We Lost in the Fire,N," $3,287,315 ",10/19/22
2006,Pirates of the Caribbean: Dead Man's Chest,N," $423,315,812 ",7/7/22
2006,Night at the Museum,N," $250,863,268 ",12/22/22
2006,Cars,N," $244,082,982 ",6/9/22
2006,X-Men: The Last Stand,N," $234,362,462 ",5/26/22
2006,The Da Vinci Code,N," $217,536,138 ",5/19/22
2006,Superman Returns,N," $200,081,192 ",6/28/22
2006,Happy Feet,N," $198,000,317 ",11/17/22
2006,Ice Age: The Meltdown,N," $195,330,621 ",3/31/22
2006,Casino Royale,N," $167,445,960 ",11/17/22
2006,The Pursuit of Happyness,N," $163,566,459 ",12/15/22
2006,Over the Hedge,N," $155,019,340 ",5/19/22
2006,Talladega Nights: The Ballad of Ricky Bobby,N," $148,213,377 ",8/4/22
2006,Click,N," $137,355,633 ",6/23/22
2006,Mission: Impossible III,N," $134,029,801 ",5/5/22
2006,The Departed,N," $132,384,315 ",10/6/22
2006,Borat,N," $128,505,958 ",11/3/22
2006,The Devil Wears Prada,N," $124,740,460 ",6/30/22
2006,The Break-Up,N," $118,703,275 ",6/2/22
2006,Dreamgirls,N," $103,365,956 ",12/15/22
2006,Scary Movie 4,N," $90,710,620 ",4/14/22
2006,Failure to Launch,N," $88,715,192 ",3/10/22
2006,Inside Man,N," $88,513,495 ",3/24/22
2006,Open Season,N," $85,105,259 ",9/29/22
2006,The Santa Clause 3: The Escape Clause,N," $84,500,122 ",11/3/22
2006,Charlotte's Web,N," $82,985,708 ",12/15/22
2006,The Pink Panther,N," $82,226,474 ",2/10/22
2006,Eight Below,N," $81,612,565 ",2/17/22
2006,Saw III,N," $80,238,724 ",10/27/22
2006,Nacho Libre,N," $80,197,993 ",6/16/22
2006,"You, Me and Dupree",N," $75,628,110 ",7/14/22
2006,Eragon,N," $75,030,163 ",12/15/22
2006,Monster House,N," $73,661,010 ",7/21/22
2006,Jackass Number Two,N," $72,778,712 ",9/22/22
2006,Barnyard,N," $72,637,803 ",8/4/22
2006,RV,N," $71,726,025 ",4/28/22
2006,V for Vendetta,N," $70,511,035 ",3/17/22
2006,World Trade Center,N," $70,278,893 ",8/9/22
2006,Rocky Balboa,N," $70,270,943 ",12/20/22
2006,Big Momma's House 2,N," $70,165,972 ",1/27/22
2006,Step Up,N," $65,328,121 ",8/11/22
2006,Flushed Away,N," $64,665,672 ",11/3/22
2006,Deja Vu,N," $64,038,616 ",11/22/22
2006,Miami Vice,N," $63,450,470 ",7/28/22
2006,Madea's Family Reunion,N," $63,257,940 ",2/24/22
2006,The Holiday,N," $63,224,849 ",12/8/22
2006,The Fast and the Furious: Tokyo Drift,N," $62,514,415 ",6/16/22
2006,Underworld: Evolution,N," $62,318,875 ",1/20/22
2006,The Shaggy Dog,N," $61,123,569 ",3/10/22
2006,Poseidon,N," $60,674,817 ",5/12/22
2006,The Good Shepherd,N," $59,952,835 ",12/22/22
2006,Little Miss Sunshine,N," $59,891,098 ",7/26/22
2006,The Benchwarmers,N," $59,843,754 ",4/7/22
2006,Little Man,N," $58,645,052 ",7/14/22
2006,Curious George,N," $58,360,760 ",2/10/22
2006,Invincible,N," $57,806,952 ",8/25/22
2006,Blood Diamond,N," $57,377,916 ",12/8/22
2006,The Queen,N," $56,441,711 ",9/30/22
2006,The Guardian,N," $55,011,732 ",9/29/22
2006,The Omen,N," $54,607,383 ",6/6/22
2006,Final Destination 3,N," $54,098,051 ",2/10/22
2006,The Prestige,N," $53,089,891 ",10/20/22
2006,The Lake House,N," $52,330,111 ",6/16/22
2006,Apocalypto,N," $50,866,635 ",12/8/22
2006,Firewall,N," $48,751,189 ",2/10/22
2006,Date Movie,N," $48,548,426 ",2/17/22
2006,When a Stranger Calls,N," $47,860,214 ",2/3/22
2006,Hostel,N," $47,326,473 ",1/6/22
2006,Nanny McPhee,N," $47,144,110 ",1/27/22
2006,Silent Hill,N," $46,982,632 ",4/21/22
2006,Deep Sea,N," $46,412,757 ",3/3/22
2006,We Are Marshall,N," $43,545,364 ",12/22/22
2006,Glory Road,N," $42,647,449 ",1/13/22
2006,Lady in the Water,N," $42,285,169 ",7/21/22
2006,The Hills Have Eyes,N," $41,778,863 ",3/10/22
2006,John Tucker Must Die,N," $41,011,711 ",7/28/22
2006,Stranger Than Fiction,N," $40,660,952 ",11/10/22
2006,The Illusionist,N," $39,868,642 ",8/18/22
2006,The Texas Chainsaw Massacre: The Beginning,N," $39,517,763 ",10/6/22
2006,The Grudge 2,N," $39,143,839 ",10/13/22
2006,Gridiron Gang,N," $38,432,823 ",9/15/22
2006,Last Holiday,N," $38,399,961 ",1/13/22
2006,Pan's Labyrinth,N," $37,634,615 ",12/29/22
2006,The Nativity Story,N," $37,629,831 ",12/1/22
2006,The Wild,N," $37,384,046 ",4/14/22
2006,Man of the Year,N," $37,327,390 ",10/13/22
2006,16 Blocks,N," $36,895,141 ",3/3/22
2006,Accepted,N," $36,323,505 ",8/18/22
2006,The Sentinel,N," $36,280,697 ",4/21/22
2006,Children of Men,N," $35,552,383 ",12/25/22
2006,Deck the Halls,N," $35,093,569 ",11/22/22
2006,Take the Lead,N," $34,742,066 ",4/7/22
2006,Babel,N," $34,302,837 ",10/27/22
2006,Snakes on a Plane,N," $34,020,814 ",8/18/22
2006,She's the Man,N," $33,741,133 ",3/17/22
2006,Flags of Our Fathers,N," $33,602,376 ",10/20/22
2006,United 93,N," $31,483,450 ",4/28/22
2006,Employee of the Month,N," $28,444,855 ",10/6/22
2006,Garfield: A Tail of Two Kitties,N," $28,426,747 ",6/16/22
2006,The Ant Bully,N," $28,142,535 ",7/28/22
2006,Crank,N," $27,838,408 ",9/1/22
2006,Stick It,N," $26,910,736 ",4/28/22
2006,The Descent,N," $26,024,456 ",8/4/22
2006,Thank You for Smoking,N," $24,793,509 ",3/17/22
2006,Fearless,N," $24,633,730 ",9/22/22
2006,Clerks II,N," $24,148,068 ",7/21/22
2006,An Inconvenient Truth,N," $24,146,161 ",5/24/22
2006,The Wicker Man,N," $23,649,127 ",9/1/22
2006,The Covenant,N," $23,380,495 ",9/8/22
2006,Stay Alive,N," $23,086,480 ",3/24/22
2006,The Black Dahlia,N," $22,545,080 ",9/15/22
2006,My Super Ex-Girlfriend,N," $22,530,295 ",7/21/22
2006,Lucky Number Slevin,N," $22,495,466 ",4/7/22
2006,Waist Deep,N," $21,344,312 ",6/23/22
2006,ATL,N," $21,170,563 ",3/31/22
2006,Flicka,N," $21,000,147 ",10/20/22
2006,A Prairie Home Companion,N," $20,342,852 ",6/9/22
2006,Pulse,N," $20,264,436 ",8/11/22
2006,Beerfest,N," $19,185,184 ",8/25/22
2006,Akeelah and the Bee,N," $18,848,430 ",4/28/22
2006,The Marine,N," $18,844,784 ",10/13/22
2006,Aquamarine,N," $18,597,342 ",3/3/22
2006,Ultraviolet,N," $18,535,812 ",3/3/22
2006,School for Scoundrels,N," $17,807,569 ",9/29/22
2006,The Last King of Scotland,N," $17,606,684 ",9/27/22
2006,Notes on a Scandal,N," $17,510,118 ",12/25/22
2006,Just My Luck,N," $17,326,650 ",5/12/22
2006,Annapolis,N," $17,127,992 ",1/27/22
2006,Unaccompanied Minors,N," $16,655,224 ",12/8/22
2006,An American Haunting,N," $16,298,046 ",5/5/22
2006,Black Christmas,N," $16,273,581 ",12/25/22
2006,Marie Antoinette,N," $15,962,471 ",10/20/22
2006,Larry the Cable Guy: Health Inspector,N," $15,680,099 ",3/24/22
2006,Arthur and the Invisibles,N," $15,132,763 ",12/29/22
2006,See No Evil,N," $15,032,800 ",5/19/22
2006,Tristan + Isolde,N," $14,734,633 ",1/13/22
2006,Everyone's Hero,N," $14,523,101 ",9/15/22
2006,Hollywoodland,N," $14,426,251 ",9/8/22
2006,Letters from Iwo Jima,N," $13,756,082 ",12/20/22
2006,One Night with the King,N," $13,395,961 ",10/13/22
2006,Friends with Money,N," $13,368,437 ",4/7/22
2006,Flyboys,N," $13,090,630 ",9/22/22
2006,How to Eat Fried Worms,N," $13,040,527 ",8/25/22
2006,Volver,N," $12,899,867 ",11/3/22
2006,Bon Cop Bad Cop,N," $12,665,721 ",8/4/22
2006,Idlewild,N," $12,571,185 ",8/25/22
2006,Freedomland,N," $12,512,886 ",2/17/22
2006,The Protector,N," $12,044,087 ",9/8/22
2006,Zoom,N," $11,989,328 ",8/11/22
2006,End of the Spear,N," $11,967,000 ",1/20/22
2006,Dave Chappelle's Block Party,N," $11,718,595 ",3/3/22
2006,The Last Kiss,N," $11,614,790 ",9/15/22
2006,Something New,N," $11,468,568 ",2/3/22
2006,Material Girls,N," $11,449,638 ",8/18/22
2006,Bobby,N," $11,242,801 ",11/17/22
2006,Scoop,N," $10,525,717 ",7/28/22
2006,Roving Mars,N," $10,407,978 ",1/27/22
2006,Facing the Giants,N," $10,178,331 ",9/29/22
2006,The Fountain,N," $10,144,010 ",11/22/22
2006,The Nightmare Before Christmas,Y," $8,700,869 ",10/20/22
2006,Tenacious D in the Pick of Destiny,N," $8,334,575 ",11/22/22
2006,Hoot,N," $8,117,637 ",5/5/22
2006,The Painted Veil,N," $8,060,487 ",12/20/22
2006,The Night Listener,N," $7,836,393 ",8/4/22
2006,Slither,N," $7,802,450 ",3/31/22
2006,The Return,N," $7,749,851 ",11/10/22
2006,A Good Year,N," $7,459,300 ",11/10/22
2006,Doogal,N," $7,438,000 ",2/24/22
2006,All the King's Men,N," $7,221,458 ",9/22/22
2006,American Dreamz,N," $7,191,830 ",4/21/22
2006,Phat Girlz,N," $7,061,128 ",4/7/22
2006,Turistas,N," $7,027,762 ",12/1/22
2006,Running with Scissors,N," $7,022,827 ",10/20/22
2006,Crossover,N," $7,009,668 ",9/1/22
2006,Running Scared,N," $6,855,137 ",2/24/22
2006,Curse of the Golden Flower,N," $6,566,773 ",12/21/22
2006,Grandma's Boy,N," $6,090,172 ",1/6/22
2006,Basic Instinct 2,N," $5,971,336 ",3/31/22
2006,For Your Consideration,N," $5,549,923 ",11/17/22
2006,A Scanner Darkly,N," $5,501,616 ",7/7/22
2006,Little Children,N," $5,463,019 ",10/6/22
2006,The Science of Sleep,N," $4,670,644 ",9/22/22
2006,Let's Go to Prison,N," $4,630,045 ",11/17/22
2006,Keeping Up with the Steins,N," $4,339,241 ",5/12/22
2006,Van Wilder: The Rise of Taj,N," $4,300,645 ",12/1/22
2006,Catch a Fire,N," $4,299,773 ",10/27/22
2006,Goal! The Dream Begins,N," $4,283,255 ",5/12/22
2006,Trailer Park Boys: The Movie,N," $3,860,678 ",10/6/22
2006,Venus,N," $3,347,411 ",12/21/22
2006,Harsh Times,N," $3,337,931 ",11/10/22
2006,Art School Confidential,N," $3,297,137 ",5/5/22
2006,Water,Y," $3,278,815 ",4/28/22
2006,Kabhi Alvida Naa Kehna,N," $3,275,444 ",8/11/22
2006,Boynton Beach Club,N," $3,127,472 ",3/17/22
2006,Wordplay,N," $3,121,270 ",6/16/22
2006,Miss Potter,N," $3,005,605 ",12/29/22
2006,The Polar Express,Y," $2,940,722 ",11/17/22
2006,Tsotsi,N," $2,912,606 ",2/24/22
2006,My Brother's Wife,N," $2,808,241 ",4/14/22
2006,The History Boys,N," $2,706,659 ",11/21/22
2006,Half Nelson,N," $2,697,938 ",8/11/22
2005,Star Wars: Episode III - Revenge of the Sith,N," $380,270,577 ",5/19/22
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",N," $291,710,957 ",12/9/22
2005,Harry Potter and the Goblet of Fire,N," $290,013,036 ",11/18/22
2005,War of the Worlds,N," $234,280,354 ",6/29/22
2005,King Kong,N," $218,080,025 ",12/14/22
2005,Wedding Crashers,N," $209,255,921 ",7/15/22
2005,Charlie and the Chocolate Factory,N," $206,459,076 ",7/15/22
2005,Batman Begins,N," $205,343,774 ",6/15/22
2005,Madagascar,N," $193,595,521 ",5/27/22
2005,Mr. & Mrs. Smith,N," $186,336,279 ",6/10/22
2005,Hitch,N," $179,495,555 ",2/11/22
2005,The Longest Yard,N," $158,119,460 ",5/27/22
2005,Fantastic Four,N," $154,696,080 ",7/8/22
2005,Chicken Little,N," $135,386,665 ",11/4/22
2005,Robots,N," $128,200,012 ",3/11/22
